S.No.,Date,Temperature (Celsius),Temperature (Kelvin),Temperature (Fahrenheit),Precipitation (mm),Wind Speed (km/h)
2221,30-01-16,11,284.15,51.8,5.897509656,6
2222,31-01-16,-2,271.15,28.4,4.144720469,50
2223,01-02-16,27,300.15,80.6,4.481705303,28
2224,02-02-16,2,275.15,35.6,9.107943059,39
2225,03-02-16,7,280.15,44.6,4.310146779,49
2226,04-02-16,6,279.15,42.8,0.08069214,29
2227,05-02-16,20,293.15,68,6.25797994,26
2228,06-02-16,-10,263.15,14,9.093599779,50
2229,07-02-16,-9,264.15,15.8,7.260804373,42
2230,08-02-16,19,292.15,66.2,0.654485681,49
2231,09-02-16,6,279.15,42.8,9.933739049,8
2232,10-02-16,21,294.15,69.8,3.03104044,48
2233,11-02-16,27,300.15,80.6,6.375049026,40
2234,12-02-16,8,281.15,46.4,2.176583767,32
2235,13-02-16,24,297.15,75.2,3.179917545,6
2236,14-02-16,18,291.15,64.4,0.822950365,7
2237,15-02-16,24,297.15,75.2,3.859872826,36
2238,16-02-16,19,292.15,66.2,8.380778126,1
2239,17-02-16,-4,269.15,24.8,6.90167868,21
2240,18-02-16,27,300.15,80.6,5.193845463,15
2241,19-02-16,25,298.15,77,4.365488397,14
2242,20-02-16,9,282.15,48.2,9.09163038,39
2243,21-02-16,13,286.15,55.4,6.520602758,10
2244,22-02-16,4,277.15,39.2,9.178548976,21
2245,23-02-16,-10,263.15,14,2.043054163,15
2246,24-02-16,1,274.15,33.8,7.551903564,36
2247,25-02-16,12,285.15,53.6,2.262073714,17
2248,26-02-16,-1,272.15,30.2,1.734450524,48
2249,27-02-16,30,303.15,86,2.758132762,20
2250,28-02-16,10,283.15,50,7.142149773,41
2251,29-02-16,3,276.15,37.4,4.463428676,21
2252,01-03-16,17,290.15,62.6,7.940483982,26
2253,02-03-16,16,289.15,60.8,8.475641548,39
2254,03-03-16,-3,270.15,26.6,5.784774765,26
2255,04-03-16,9,282.15,48.2,1.364102552,4
2256,05-03-16,6,279.15,42.8,0.531982402,9
2257,06-03-16,9,282.15,48.2,2.41587073,7
2258,07-03-16,3,276.15,37.4,8.32389282,26
2259,08-03-16,-9,264.15,15.8,1.534175908,48
2260,09-03-16,-3,270.15,26.6,4.46371347,46
2261,10-03-16,22,295.15,71.6,0.10823155,11
2262,11-03-16,-2,271.15,28.4,1.249777781,15
2263,12-03-16,8,281.15,46.4,2.35642824,10
2264,13-03-16,13,286.15,55.4,9.131819325,34
2265,14-03-16,19,292.15,66.2,3.099423551,2
2266,15-03-16,10,283.15,50,1.383592599,9
2267,16-03-16,7,280.15,44.6,8.092572827,1
2268,17-03-16,-4,269.15,24.8,3.281094205,31
2269,18-03-16,18,291.15,64.4,1.105576145,39
2270,19-03-16,16,289.15,60.8,7.174638562,41
2271,20-03-16,1,274.15,33.8,2.703925097,12
2272,21-03-16,-3,270.15,26.6,6.909675579,17
2273,22-03-16,23,296.15,73.4,5.244210798,20
2274,23-03-16,29,302.15,84.2,2.755850939,23
2275,24-03-16,-1,272.15,30.2,9.955405581,43
2276,25-03-16,17,290.15,62.6,0.331289792,14
2277,26-03-16,-8,265.15,17.6,5.573410164,17
2278,27-03-16,-5,268.15,23,8.537078694,24
2279,28-03-16,28,301.15,82.4,4.248568422,23
2280,29-03-16,25,298.15,77,8.576902527,7
2281,30-03-16,26,299.15,78.8,8.271306621,15
2282,31-03-16,4,277.15,39.2,9.730228979,27
2283,01-04-16,-10,263.15,14,7.535853569,4
2284,02-04-16,-4,269.15,24.8,0.650577515,50
2285,03-04-16,17,290.15,62.6,4.046445412,31
2286,04-04-16,26,299.15,78.8,4.297508281,45
2287,05-04-16,-6,267.15,21.2,4.944576784,16
2288,06-04-16,-2,271.15,28.4,1.631857098,1
2289,07-04-16,10,283.15,50,8.374126879,9
2290,08-04-16,-1,272.15,30.2,4.398917629,50
2291,09-04-16,-7,266.15,19.4,5.732183485,4
2292,10-04-16,7,280.15,44.6,9.891364116,22
2293,11-04-16,12,285.15,53.6,2.494669625,19
2294,12-04-16,3,276.15,37.4,1.153623759,40
2295,13-04-16,-10,263.15,14,8.372686441,30
2296,14-04-16,24,297.15,75.2,3.548340213,40
2297,15-04-16,-5,268.15,23,1.812939669,9
2298,16-04-16,11,284.15,51.8,7.583522625,48
2299,17-04-16,-10,263.15,14,3.761478358,31
2300,18-04-16,-1,272.15,30.2,9.256920967,40
2301,19-04-16,2,275.15,35.6,1.677223849,1
2302,20-04-16,-3,270.15,26.6,7.089644194,40
2303,21-04-16,-7,266.15,19.4,2.397221617,18
2304,22-04-16,22,295.15,71.6,8.361174395,34
2305,23-04-16,17,290.15,62.6,8.368930434,43
2306,24-04-16,10,283.15,50,7.524414231,12
2307,25-04-16,9,282.15,48.2,6.741658843,6
2308,26-04-16,6,279.15,42.8,6.43918303,11
2309,27-04-16,11,284.15,51.8,2.881840619,33
2310,28-04-16,23,296.15,73.4,9.394506248,6
2311,29-04-16,-2,271.15,28.4,7.449523115,28
2312,30-04-16,11,284.15,51.8,2.623201899,5
2313,01-05-16,21,294.15,69.8,8.627717839,24
2314,02-05-16,3,276.15,37.4,4.235408351,39
2315,03-05-16,14,287.15,57.2,3.834220913,20
2316,04-05-16,10,283.15,50,6.985019161,21
2317,05-05-16,-3,270.15,26.6,6.23659158,50
2318,06-05-16,8,281.15,46.4,0.804391817,43
2319,07-05-16,24,297.15,75.2,5.975684468,2
2320,08-05-16,22,295.15,71.6,6.867682617,30
2321,09-05-16,7,280.15,44.6,2.991938197,6
2322,10-05-16,-7,266.15,19.4,1.192377489,17
2323,11-05-16,30,303.15,86,4.996662535,4
2324,12-05-16,9,282.15,48.2,9.241236308,41
2325,13-05-16,1,274.15,33.8,1.153450669,25
2326,14-05-16,-9,264.15,15.8,3.059584394,21
2327,15-05-16,-8,265.15,17.6,2.356888395,27
2328,16-05-16,13,286.15,55.4,6.182703834,11
2329,17-05-16,18,291.15,64.4,3.449289404,6
2330,18-05-16,12,285.15,53.6,1.366834247,17
2331,19-05-16,12,285.15,53.6,8.992447739,46
2332,20-05-16,24,297.15,75.2,3.684151059,30
2333,21-05-16,-3,270.15,26.6,4.061923,13
2334,22-05-16,-1,272.15,30.2,0.747497368,49
2335,23-05-16,27,300.15,80.6,3.209396023,19
2336,24-05-16,1,274.15,33.8,1.908576256,16
2337,25-05-16,25,298.15,77,0.613524218,2
2338,26-05-16,-8,265.15,17.6,2.924486857,8
2339,27-05-16,-7,266.15,19.4,1.362865138,10
2340,28-05-16,-2,271.15,28.4,8.41778906,44
2341,29-05-16,19,292.15,66.2,3.758816672,23
2342,30-05-16,-8,265.15,17.6,7.606503322,8
2343,31-05-16,-2,271.15,28.4,8.814144999,34
2344,01-06-16,26,299.15,78.8,6.254799341,11
2345,02-06-16,-9,264.15,15.8,0.909777575,0
2346,03-06-16,7,280.15,44.6,6.929055228,31
2347,04-06-16,23,296.15,73.4,6.139089025,32
2348,05-06-16,29,302.15,84.2,2.2755622,39
2349,06-06-16,24,297.15,75.2,6.016304867,9
2350,07-06-16,27,300.15,80.6,4.249098185,28
2351,08-06-16,4,277.15,39.2,2.290731376,28
2352,09-06-16,0,273.15,32,4.267175779,18
2353,10-06-16,26,299.15,78.8,5.843499202,7
2354,11-06-16,9,282.15,48.2,0.136242061,40
2355,12-06-16,11,284.15,51.8,3.492221401,45
2356,13-06-16,27,300.15,80.6,4.109021231,30
2357,14-06-16,29,302.15,84.2,8.737259689,21
2358,15-06-16,27,300.15,80.6,8.223841995,10
2359,16-06-16,22,295.15,71.6,7.316256234,24
2360,17-06-16,16,289.15,60.8,1.778794038,7
2361,18-06-16,22,295.15,71.6,7.584583956,17
2362,19-06-16,-9,264.15,15.8,2.87112618,49
2363,20-06-16,5,278.15,41,2.560578961,38
2364,21-06-16,7,280.15,44.6,5.822699807,0
2365,22-06-16,22,295.15,71.6,1.491235705,18
2366,23-06-16,-6,267.15,21.2,5.810424202,40
2367,24-06-16,-10,263.15,14,2.421331349,26
2368,25-06-16,25,298.15,77,2.607965785,36
2369,26-06-16,-1,272.15,30.2,2.077415663,10
2370,27-06-16,-3,270.15,26.6,6.438184966,17
2371,28-06-16,23,296.15,73.4,4.649238404,30
2372,29-06-16,9,282.15,48.2,2.443881879,38
2373,30-06-16,28,301.15,82.4,8.11054959,14
2374,01-07-16,-7,266.15,19.4,3.512206289,28
2375,02-07-16,4,277.15,39.2,7.532059915,8
2376,03-07-16,27,300.15,80.6,9.100474581,12
2377,04-07-16,20,293.15,68,5.96136495,15
2378,05-07-16,27,300.15,80.6,6.86884674,32
2379,06-07-16,7,280.15,44.6,7.727285831,42
2380,07-07-16,15,288.15,59,4.28941917,10
2381,08-07-16,26,299.15,78.8,5.832571789,29
2382,09-07-16,23,296.15,73.4,2.897892767,49
2383,10-07-16,15,288.15,59,7.613633268,24
2384,11-07-16,17,290.15,62.6,6.713437873,3
2385,12-07-16,24,297.15,75.2,7.795304494,7
2386,13-07-16,14,287.15,57.2,5.862628998,31
2387,14-07-16,18,291.15,64.4,9.321880456,30
2388,15-07-16,-10,263.15,14,5.599105646,25
2389,16-07-16,-3,270.15,26.6,9.215040128,45
2390,17-07-16,19,292.15,66.2,4.000088713,21
2391,18-07-16,-2,271.15,28.4,7.285460045,22
2392,19-07-16,5,278.15,41,1.102307495,47
2393,20-07-16,1,274.15,33.8,9.472645817,7
2394,21-07-16,22,295.15,71.6,4.744303658,26
2395,22-07-16,-10,263.15,14,3.656613665,2
2396,23-07-16,-7,266.15,19.4,4.442615692,27
2397,24-07-16,-6,267.15,21.2,7.570966215,48
2398,25-07-16,1,274.15,33.8,7.694195651,40
2399,26-07-16,27,300.15,80.6,6.572229476,50
2400,27-07-16,20,293.15,68,3.340755739,6
2401,28-07-16,6,279.15,42.8,7.966516202,30
2402,29-07-16,-5,268.15,23,6.660638226,26
2403,30-07-16,0,273.15,32,6.098425693,47
2404,31-07-16,25,298.15,77,3.233370059,29
2405,01-08-16,12,285.15,53.6,1.864387971,13
2406,02-08-16,-7,266.15,19.4,1.023691553,5
2407,03-08-16,-7,266.15,19.4,2.872969167,37
2408,04-08-16,28,301.15,82.4,1.669870156,29
2409,05-08-16,4,277.15,39.2,8.193914958,2
2410,06-08-16,30,303.15,86,5.116433496,45
2411,07-08-16,22,295.15,71.6,0.279723212,33
2412,08-08-16,2,275.15,35.6,4.077468591,37
2413,09-08-16,30,303.15,86,5.775416583,23
2414,10-08-16,28,301.15,82.4,6.979400693,26
2415,11-08-16,19,292.15,66.2,6.856807979,12
2416,12-08-16,28,301.15,82.4,6.47630722,45
2417,13-08-16,13,286.15,55.4,0.970135914,48
2418,14-08-16,7,280.15,44.6,6.742102556,5
2419,15-08-16,-1,272.15,30.2,0.993381809,23
2420,16-08-16,-9,264.15,15.8,5.920685604,29
2421,17-08-16,19,292.15,66.2,3.942548879,12
2422,18-08-16,23,296.15,73.4,9.107893831,29
2423,19-08-16,23,296.15,73.4,1.887544932,0
2424,20-08-16,18,291.15,64.4,5.285145255,7
2425,21-08-16,20,293.15,68,7.625360832,1
2426,22-08-16,2,275.15,35.6,6.43826913,30
2427,23-08-16,8,281.15,46.4,9.10482495,3
2428,24-08-16,29,302.15,84.2,6.895093668,12
2429,25-08-16,24,297.15,75.2,0.406201802,35
2430,26-08-16,29,302.15,84.2,0.513360301,33
2431,27-08-16,14,287.15,57.2,3.914902663,48
2432,28-08-16,25,298.15,77,8.402736247,39
2433,29-08-16,7,280.15,44.6,9.736661957,23
2434,30-08-16,14,287.15,57.2,2.345445075,29
2435,31-08-16,21,294.15,69.8,8.926379796,26
2436,01-09-16,10,283.15,50,7.989538194,13
2437,02-09-16,-10,263.15,14,5.6704915,31
2438,03-09-16,20,293.15,68,5.530515125,14
2439,04-09-16,21,294.15,69.8,2.379251606,45
2440,05-09-16,-6,267.15,21.2,2.620327981,15
2441,06-09-16,-9,264.15,15.8,6.4389515,37
2442,07-09-16,14,287.15,57.2,9.118628329,46
2443,08-09-16,30,303.15,86,4.236377254,41
2444,09-09-16,18,291.15,64.4,1.09470989,5
2445,10-09-16,15,288.15,59,7.737407638,28
2446,11-09-16,-3,270.15,26.6,4.403600427,47
2447,12-09-16,2,275.15,35.6,6.895761016,42
2448,13-09-16,9,282.15,48.2,0.775400244,24
2449,14-09-16,16,289.15,60.8,7.93143541,16
2450,15-09-16,-4,269.15,24.8,7.246478924,24
2451,16-09-16,10,283.15,50,3.343148818,42
2452,17-09-16,4,277.15,39.2,8.787711248,16
2453,18-09-16,12,285.15,53.6,5.361942974,2
2454,19-09-16,5,278.15,41,1.873630881,44
2455,20-09-16,24,297.15,75.2,7.449350461,10
2456,21-09-16,-7,266.15,19.4,3.404982706,41
2457,22-09-16,20,293.15,68,7.875028264,43
2458,23-09-16,13,286.15,55.4,1.25984887,40
2459,24-09-16,28,301.15,82.4,5.712465936,25
2460,25-09-16,7,280.15,44.6,4.745651933,0
2461,26-09-16,9,282.15,48.2,0.358827307,13
2462,27-09-16,28,301.15,82.4,6.955745973,44
2463,28-09-16,12,285.15,53.6,6.58565076,41
2464,29-09-16,19,292.15,66.2,8.697984402,5
2465,30-09-16,11,284.15,51.8,5.354378272,30
2466,01-10-16,28,301.15,82.4,6.214753878,29
2467,02-10-16,1,274.15,33.8,5.101943387,27
2468,03-10-16,23,296.15,73.4,8.672570216,9
2469,04-10-16,30,303.15,86,1.876250992,33
2470,05-10-16,18,291.15,64.4,3.018842051,39
2471,06-10-16,15,288.15,59,4.687587771,6
2472,07-10-16,-6,267.15,21.2,4.399380016,46
2473,08-10-16,5,278.15,41,3.627584826,10
2474,09-10-16,16,289.15,60.8,4.047494124,2
2475,10-10-16,20,293.15,68,6.554501081,33
2476,11-10-16,18,291.15,64.4,6.483282698,20
2477,12-10-16,-4,269.15,24.8,8.253696121,44
2478,13-10-16,29,302.15,84.2,6.228281938,19
2479,14-10-16,10,283.15,50,5.559914964,32
2480,15-10-16,4,277.15,39.2,3.904173267,22
2481,16-10-16,-4,269.15,24.8,3.734512763,45
2482,17-10-16,14,287.15,57.2,1.146795025,32
2483,18-10-16,15,288.15,59,1.20620912,8
2484,19-10-16,16,289.15,60.8,1.934952324,23
2485,20-10-16,12,285.15,53.6,5.198873656,16
2486,21-10-16,-9,264.15,15.8,8.404705135,22
2487,22-10-16,11,284.15,51.8,5.473675375,4
2488,23-10-16,30,303.15,86,7.679060593,32
2489,24-10-16,9,282.15,48.2,9.720035297,42
2490,25-10-16,1,274.15,33.8,1.765446805,37
2491,26-10-16,23,296.15,73.4,5.051907739,28
2492,27-10-16,10,283.15,50,2.200125632,15
2493,28-10-16,17,290.15,62.6,4.073244693,29
2494,29-10-16,6,279.15,42.8,4.363643689,10
2495,30-10-16,-1,272.15,30.2,7.523900119,3
2496,31-10-16,25,298.15,77,9.218603139,9
2497,01-11-16,28,301.15,82.4,9.782686142,11
2498,02-11-16,-9,264.15,15.8,8.100268106,13
2499,03-11-16,29,302.15,84.2,9.118570226,32
2500,04-11-16,6,279.15,42.8,8.218029197,30
2501,05-11-16,-4,269.15,24.8,4.91884713,47
2502,06-11-16,12,285.15,53.6,1.535938454,32
2503,07-11-16,-9,264.15,15.8,1.894441869,15
2504,08-11-16,-7,266.15,19.4,5.219997008,19
2505,09-11-16,-2,271.15,28.4,3.704588542,27
2506,10-11-16,14,287.15,57.2,3.161674737,44
2507,11-11-16,17,290.15,62.6,7.325897079,3
2508,12-11-16,0,273.15,32,5.093934012,25
2509,13-11-16,24,297.15,75.2,6.418615117,44
2510,14-11-16,26,299.15,78.8,1.835707347,44
2511,15-11-16,29,302.15,84.2,7.923771129,34
2512,16-11-16,21,294.15,69.8,2.013690751,1
2513,17-11-16,22,295.15,71.6,9.178833198,45
2514,18-11-16,11,284.15,51.8,0.130835494,47
2515,19-11-16,-2,271.15,28.4,5.859447815,15
2516,20-11-16,-9,264.15,15.8,2.845649983,5
2517,21-11-16,17,290.15,62.6,2.109219439,29
2518,22-11-16,22,295.15,71.6,4.233548113,28
2519,23-11-16,-6,267.15,21.2,0.913207201,5
2520,24-11-16,2,275.15,35.6,5.066572839,15
2521,25-11-16,19,292.15,66.2,8.928730518,23
2522,26-11-16,17,290.15,62.6,4.641776615,27
2523,27-11-16,11,284.15,51.8,2.368607147,10
2524,28-11-16,-6,267.15,21.2,4.721693478,15
2525,29-11-16,-5,268.15,23,2.679310359,35
2526,30-11-16,27,300.15,80.6,7.755156593,50
2527,01-12-16,3,276.15,37.4,0.977425491,42
2528,02-12-16,18,291.15,64.4,1.498221812,11
2529,03-12-16,-8,265.15,17.6,9.609384452,19
2530,04-12-16,-10,263.15,14,4.38634927,47
2531,05-12-16,1,274.15,33.8,4.538613294,40
2532,06-12-16,8,281.15,46.4,8.891046303,18
2533,07-12-16,28,301.15,82.4,2.53354786,41
2534,08-12-16,-10,263.15,14,6.884602422,24
2535,09-12-16,-9,264.15,15.8,2.307738608,28
2536,10-12-16,17,290.15,62.6,2.311793113,13
2537,11-12-16,24,297.15,75.2,2.577082002,18
2538,12-12-16,25,298.15,77,1.899439608,5
2539,13-12-16,-6,267.15,21.2,6.507498895,34
2540,14-12-16,0,273.15,32,5.728496415,21
2541,15-12-16,-8,265.15,17.6,6.306575065,49
2542,16-12-16,9,282.15,48.2,4.257241972,30
2543,17-12-16,-5,268.15,23,4.48841764,31
2544,18-12-16,1,274.15,33.8,4.694235718,12
2545,19-12-16,-5,268.15,23,8.251513148,33
2546,20-12-16,-1,272.15,30.2,5.343595333,7
2547,21-12-16,24,297.15,75.2,3.047572213,34
2548,22-12-16,19,292.15,66.2,8.006438647,29
2549,23-12-16,-8,265.15,17.6,3.168784816,1
2550,24-12-16,-9,264.15,15.8,8.455850563,35
2551,25-12-16,26,299.15,78.8,8.711107145,39
2552,26-12-16,2,275.15,35.6,7.743584329,35
2553,27-12-16,12,285.15,53.6,3.03933332,17
2554,28-12-16,22,295.15,71.6,9.045719612,42
2555,29-12-16,27,300.15,80.6,7.390573503,50
2556,30-12-16,-2,271.15,28.4,9.711872788,18
2557,31-12-16,11,284.15,51.8,3.89403005,26
2558,01-01-17,14,287.15,57.2,5.942195028,1
2559,02-01-17,8,281.15,46.4,7.415343994,46
2560,03-01-17,1,274.15,33.8,5.070054861,47
2561,04-01-17,9,282.15,48.2,9.55286435,29
2562,05-01-17,26,299.15,78.8,0.607266235,26
2563,06-01-17,-1,272.15,30.2,6.383732924,11
2564,07-01-17,-8,265.15,17.6,7.667929962,50
2565,08-01-17,-9,264.15,15.8,7.957573979,35
2566,09-01-17,14,287.15,57.2,3.769490306,41
2567,10-01-17,30,303.15,86,9.990610931,34
2568,11-01-17,26,299.15,78.8,6.358522572,28
2569,12-01-17,4,277.15,39.2,4.855873851,46
2570,13-01-17,18,291.15,64.4,8.731733381,47
2571,14-01-17,-10,263.15,14,5.946563909,46
2572,15-01-17,-4,269.15,24.8,3.676907259,3
2573,16-01-17,0,273.15,32,7.917035847,46
2574,17-01-17,4,277.15,39.2,2.487886511,45
2575,18-01-17,27,300.15,80.6,7.756735169,11
2576,19-01-17,4,277.15,39.2,7.191716123,5
2577,20-01-17,17,290.15,62.6,1.000119191,17
2578,21-01-17,-1,272.15,30.2,8.150475331,31
2579,22-01-17,-8,265.15,17.6,1.231607613,5
2580,23-01-17,-2,271.15,28.4,5.670977204,41
2581,24-01-17,-1,272.15,30.2,1.00702706,24
2582,25-01-17,22,295.15,71.6,3.198689082,9
2583,26-01-17,18,291.15,64.4,1.256679183,32
2584,27-01-17,3,276.15,37.4,0.146619735,4
2585,28-01-17,-6,267.15,21.2,7.169753396,12
2586,29-01-17,10,283.15,50,9.361408784,31
2587,30-01-17,13,286.15,55.4,0.335943901,40
2588,31-01-17,-9,264.15,15.8,5.595366542,47
2589,01-02-17,5,278.15,41,8.116434525,37
2590,02-02-17,24,297.15,75.2,9.374451089,30
2591,03-02-17,11,284.15,51.8,6.955225281,14
2592,04-02-17,6,279.15,42.8,2.63191253,43
2593,05-02-17,20,293.15,68,7.569441687,24
2594,06-02-17,8,281.15,46.4,9.199228208,14
2595,07-02-17,10,283.15,50,8.679513349,0
2596,08-02-17,5,278.15,41,3.982959786,15
2597,09-02-17,17,290.15,62.6,4.91872492,47
2598,10-02-17,-3,270.15,26.6,2.455039374,5
2599,11-02-17,21,294.15,69.8,1.615448234,0
2600,12-02-17,4,277.15,39.2,0.117738426,32
2601,13-02-17,19,292.15,66.2,6.873722043,31
2602,14-02-17,13,286.15,55.4,2.943330177,26
2603,15-02-17,-1,272.15,30.2,5.263306782,46
2604,16-02-17,6,279.15,42.8,8.251790351,0
2605,17-02-17,24,297.15,75.2,5.705516814,29
2606,18-02-17,8,281.15,46.4,5.981420705,0
2607,19-02-17,13,286.15,55.4,1.079084244,7
2608,20-02-17,20,293.15,68,0.50977569,14
2609,21-02-17,-6,267.15,21.2,5.765373958,27
2610,22-02-17,12,285.15,53.6,2.403854026,3
2611,23-02-17,27,300.15,80.6,3.726059581,46
2612,24-02-17,3,276.15,37.4,6.636718452,28
2613,25-02-17,15,288.15,59,9.745808563,17
2614,26-02-17,-5,268.15,23,5.254739646,17
2615,27-02-17,30,303.15,86,1.944568727,49
2616,28-02-17,0,273.15,32,6.783079431,42
2617,01-03-17,-4,269.15,24.8,4.613974282,33
2618,02-03-17,1,274.15,33.8,4.771361911,31
2619,03-03-17,-8,265.15,17.6,3.382544935,30
2620,04-03-17,-7,266.15,19.4,2.644751251,47
2621,05-03-17,-5,268.15,23,6.733397676,28
2622,06-03-17,-6,267.15,21.2,9.524686406,25
2623,07-03-17,2,275.15,35.6,4.759657987,2
2624,08-03-17,23,296.15,73.4,0.535670502,40
2625,09-03-17,19,292.15,66.2,4.468403703,9
2626,10-03-17,28,301.15,82.4,6.393511393,15
2627,11-03-17,20,293.15,68,6.289890684,16
2628,12-03-17,18,291.15,64.4,3.832398095,27
2629,13-03-17,-8,265.15,17.6,9.889079104,20
2630,14-03-17,18,291.15,64.4,2.201045958,6
2631,15-03-17,0,273.15,32,0.639058084,42
2632,16-03-17,27,300.15,80.6,8.842909486,12
2633,17-03-17,16,289.15,60.8,0.63250502,37
2634,18-03-17,1,274.15,33.8,1.953250758,46
2635,19-03-17,14,287.15,57.2,3.115648177,41
2636,20-03-17,19,292.15,66.2,1.100709178,15
2637,21-03-17,3,276.15,37.4,3.691659441,24
2638,22-03-17,18,291.15,64.4,3.498451806,28
2639,23-03-17,10,283.15,50,2.660846304,21
2640,24-03-17,-2,271.15,28.4,1.441199603,25
2641,25-03-17,-8,265.15,17.6,7.726762796,34
2642,26-03-17,7,280.15,44.6,5.247937099,13
2643,27-03-17,21,294.15,69.8,9.515232879,32
2644,28-03-17,22,295.15,71.6,7.356896965,30
2645,29-03-17,24,297.15,75.2,9.56878888,29
2646,30-03-17,7,280.15,44.6,5.668231605,49
2647,31-03-17,3,276.15,37.4,5.993273896,31
2648,01-04-17,-8,265.15,17.6,9.349126042,18
2649,02-04-17,24,297.15,75.2,1.367961439,38
2650,03-04-17,20,293.15,68,7.083543978,50
2651,04-04-17,28,301.15,82.4,3.87605306,9
2652,05-04-17,-4,269.15,24.8,9.737842946,22
2653,06-04-17,28,301.15,82.4,7.215749747,15
2654,07-04-17,2,275.15,35.6,4.503621458,17
2655,08-04-17,1,274.15,33.8,6.675540155,45
2656,09-04-17,-7,266.15,19.4,5.291965079,2
2657,10-04-17,16,289.15,60.8,3.01988017,22
2658,11-04-17,23,296.15,73.4,4.00871613,32
2659,12-04-17,-7,266.15,19.4,1.014356597,23
2660,13-04-17,30,303.15,86,8.557417388,16
2661,14-04-17,2,275.15,35.6,7.574744771,19
2662,15-04-17,-1,272.15,30.2,6.674378707,40
2663,16-04-17,2,275.15,35.6,2.35283832,9
2664,17-04-17,6,279.15,42.8,8.46839624,19
2665,18-04-17,10,283.15,50,3.466863839,16
2666,19-04-17,8,281.15,46.4,8.241371889,26
2667,20-04-17,-2,271.15,28.4,6.275738616,34
2668,21-04-17,24,297.15,75.2,8.525887197,3
2669,22-04-17,10,283.15,50,2.555711162,25
2670,23-04-17,28,301.15,82.4,7.774592328,43
2671,24-04-17,9,282.15,48.2,5.544324118,39
2672,25-04-17,19,292.15,66.2,0.522073029,38
2673,26-04-17,2,275.15,35.6,4.977553886,36
2674,27-04-17,8,281.15,46.4,2.719370539,35
2675,28-04-17,21,294.15,69.8,6.79051148,5
2676,29-04-17,19,292.15,66.2,7.492491873,17
2677,30-04-17,18,291.15,64.4,3.990108421,50
2678,01-05-17,20,293.15,68,6.341367313,8
2679,02-05-17,24,297.15,75.2,5.286647465,13
2680,03-05-17,-10,263.15,14,7.176696059,3
2681,04-05-17,25,298.15,77,0.460937199,37
2682,05-05-17,-10,263.15,14,4.488085099,14
2683,06-05-17,5,278.15,41,4.026705759,13
2684,07-05-17,27,300.15,80.6,2.81215734,33
2685,08-05-17,-1,272.15,30.2,2.341037733,9
2686,09-05-17,-10,263.15,14,1.965692847,0
2687,10-05-17,24,297.15,75.2,3.46814354,10
2688,11-05-17,5,278.15,41,3.146766796,32
2689,12-05-17,29,302.15,84.2,7.786991999,33
2690,13-05-17,30,303.15,86,0.389086362,15
2691,14-05-17,-6,267.15,21.2,8.641212929,41
2692,15-05-17,29,302.15,84.2,5.670796199,15
2693,16-05-17,25,298.15,77,5.812094506,50
2694,17-05-17,22,295.15,71.6,6.522060837,32
2695,18-05-17,21,294.15,69.8,3.539768334,1
2696,19-05-17,1,274.15,33.8,7.185097625,47
2697,20-05-17,25,298.15,77,8.520473778,37
2698,21-05-17,6,279.15,42.8,0.552900873,22
2699,22-05-17,25,298.15,77,0.913008446,37
2700,23-05-17,-4,269.15,24.8,1.248467993,44
2701,24-05-17,-2,271.15,28.4,1.424625919,10
2702,25-05-17,-10,263.15,14,2.716496416,43
2703,26-05-17,-7,266.15,19.4,1.732583764,42
2704,27-05-17,22,295.15,71.6,8.58570466,50
2705,28-05-17,-5,268.15,23,4.02966137,45
2706,29-05-17,16,289.15,60.8,6.670073171,38
2707,30-05-17,1,274.15,33.8,3.389494559,12
2708,31-05-17,5,278.15,41,3.093854428,29
2709,01-06-17,7,280.15,44.6,6.876372459,8
2710,02-06-17,16,289.15,60.8,1.615943261,22
2711,03-06-17,14,287.15,57.2,7.650922727,18
2712,04-06-17,6,279.15,42.8,8.496333431,1
2713,05-06-17,21,294.15,69.8,0.731229298,4
2714,06-06-17,30,303.15,86,7.137248645,30
2715,07-06-17,7,280.15,44.6,6.812996496,38
2716,08-06-17,-3,270.15,26.6,1.296352378,29
2717,09-06-17,18,291.15,64.4,2.584969022,42
2718,10-06-17,-8,265.15,17.6,2.855236896,13
2719,11-06-17,11,284.15,51.8,3.30641264,6
2720,12-06-17,10,283.15,50,4.974794233,18
2721,13-06-17,-7,266.15,19.4,3.505469599,1
2722,14-06-17,6,279.15,42.8,8.03057422,26
